date,price
13-05-14,95.46
14-05-14,95.8
15-05-14,94.83
16-05-14,95.22
19-05-14,95.46
20-05-14,96.06
21-05-14,94.93
22-05-14,95.08
23-05-14,94.88
27-05-14,95.32
28-05-14,94.43
29-05-14,94.07
30-05-14,94.18
2/6/2014,93.15
3/6/2014,93.8
4/6/2014,94.17
5/6/2014,93.02
6/6/2014,93.09
9/6/2014,93.58
10/6/2014,94.94
11/6/2014,95.92
12/6/2014,94.86
13-06-14,95.34
16-06-14,94.89
17-06-14,95.46
18-06-14,95.78
19-06-14,96.02
20-06-14,95.55
23-06-14,95.75
24-06-14,96.45
25-06-14,96.5
26-06-14,96.62
27-06-14,95.89
30-06-14,95.08
1/7/2014,95.15
2/7/2014,94.32
3/7/2014,94.98
7/7/2014,95.02
8/7/2014,95.58
9/7/2014,95.5
10/7/2014,95.2
11/7/2014,98.78
14-07-14,98.71
15-07-14,97.37
16-07-14,97.58
17-07-14,97.6
18-07-14,97.31
21-07-14,96.1
22-07-14,96.6
23-07-14,95.47
24-07-14,96.18
25-07-14,95.91
28-07-14,95.84
29-07-14,96.16
30-07-14,97.24
31-07-14,98.03
1/8/2014,97.9
4/8/2014,97.59
5/8/2014,97.66
6/8/2014,97.87
7/8/2014,97.01
8/8/2014,98.08
11/8/2014,98.35
12/8/2014,99.43
13-08-14,99.29
14-08-14,100.11
15-08-14,100.83
18-08-14,100.83
19-08-14,100.25
20-08-14,99.67
21-08-14,99.32
22-08-14,99.13
25-08-14,99.84
26-08-14,100.73
27-08-14,100.31
28-08-14,101.5
29-08-14,101.38
2/9/2014,100.96
3/9/2014,101.43
4/9/2014,101.14
5/9/2014,100.95
8/9/2014,101.96
9/9/2014,101.95
10/9/2014,102.93
11/9/2014,102.86
12/9/2014,103.53
15-09-14,103.03
16-09-14,102.5
17-09-14,103.14
18-09-14,102.09
19-09-14,101.53
22-09-14,102.56
23-09-14,102.45
24-09-14,102
25-09-14,102.36
26-09-14,101.3
29-09-14,101.34
30-09-14,101.43
1/10/2014,102.03
2/10/2014,101.45
3/10/2014,102.44
6/10/2014,102.45
7/10/2014,101.96
8/10/2014,101.38
9/10/2014,100.88
10/10/2014,100.42
13-10-14,99.76
14-10-14,100.49
15-10-14,101.1
16-10-14,101.27
17-10-14,101.35
20-10-14,101.91
21-10-14,101.92
22-10-14,101.91
23-10-14,101.47
24-10-14,101.61
27-10-14,101.51
28-10-14,101.46
29-10-14,100.74
30-10-14,101
31-10-14,100.53
3/11/2014,100.98
4/11/2014,100.17
5/11/2014,100.09
6/11/2014,101.07
7/11/2014,100.58
10/11/2014,100.37
11/11/2014,100.47
12/11/2014,100.3
13-11-14,99.27
14-11-14,98.37
17-11-14,98.99
18-11-14,97.55
19-11-14,96.27
20-11-14,95.35
21-11-14,95.35
24-11-14,95.72
25-11-14,95.78
26-11-14,95.82
28-11-14,95.95
1/12/2014,94.56
2/12/2014,94.3
3/12/2014,94.31
4/12/2014,93.43
5/12/2014,93.47
8/12/2014,93.31
9/12/2014,93.55
10/12/2014,93.53
11/12/2014,93.56
12/12/2014,93.96
15-12-14,93.66
16-12-14,93.79
17-12-14,94.25
18-12-14,94.45
19-12-14,94.19
22-12-14,94.53
23-12-14,94.45
24-12-14,94.44
26-12-14,94.11
29-12-14,94.65
30-12-14,94.14
31-12-14,93.72
2/1/2015,92.8
5/1/2015,93.14
6/1/2015,93.01
7/1/2015,93.07
8/1/2015,92.5
9/1/2015,91.09
12/1/2015,93
13-01-15,92.96
14-01-15,93.34
15-01-15,93.47
16-01-15,93.75
20-01-15,93.53
21-01-15,93.48
22-01-15,94.36
23-01-15,93.93
26-01-15,93.51
27-01-15,95
28-01-15,94.16
29-01-15,94.7
30-01-15,96.22
2/2/2015,94.81
3/2/2015,94.19
4/2/2015,94.12
5/2/2015,94.86
6/2/2015,93.84
9/2/2015,92.81
10/2/2015,93.83
11/2/2015,92.72
12/2/2015,92.3
13-02-15,90.73
17-02-15,91.1
18-02-15,90.44
19-02-15,89.91
20-02-15,91.04
23-02-15,91.59
24-02-15,91.01
25-02-15,90.94
26-02-15,91.02
27-02-15,91.67
2/3/2015,92.01
3/3/2015,92.6
4/3/2015,92.73
5/3/2015,93.38
6/3/2015,93.73
9/3/2015,93.61
10/3/2015,94.47
11/3/2015,94.64
12/3/2015,94.66
13-03-15,95.1
16-03-15,95.11
17-03-15,95.14
18-03-15,95.33
19-03-15,95.48
20-03-15,96.21
23-03-15,95.97
24-03-15,96.41
25-03-15,96.56
26-03-15,96.64
27-03-15,96.68
30-03-15,97.17
31-03-15,97
1/4/2015,96.22
2/4/2015,96.81
6/4/2015,95.78
7/4/2015,95.11
8/4/2015,95.5
9/4/2015,95.66
10/4/2015,96.31
13-04-15,92.61
14-04-15,91.36
15-04-15,90
16-04-15,90.97
17-04-15,90.62
20-04-15,88.46
21-04-15,88.72
22-04-15,91.65
23-04-15,93.67
24-04-15,93.22
27-04-15,93.89
28-04-15,94.22
29-04-15,93.83
30-04-15,94.78
1/5/2015,95.04
4/5/2015,94.25
5/5/2015,93.7
6/5/2015,93.26
7/5/2015,92.23
8/5/2015,92.4
11/5/2015,94.01
12/5/2015,94.36
13-05-15,93.21
14-05-15,93.01
15-05-15,92.83
18-05-15,91.54
19-05-15,91.38
20-05-15,91.49
21-05-15,90.8
22-05-15,90.34
26-05-15,90.89
27-05-15,89.56
28-05-15,90.67
29-05-15,89.57
1/6/2015,88.78
2/6/2015,93.27
3/6/2015,92.44
4/6/2015,92.51
5/6/2015,93.92
8/6/2015,94.05
9/6/2015,94.34
10/6/2015,93.99
11/6/2015,92.72
12/6/2015,94.02
15-06-15,94.21
16-06-15,95.09
17-06-15,95.65
18-06-15,94.35
19-06-15,94.58
22-06-15,94.19
23-06-15,94.19
24-06-15,94.31
25-06-15,94.98
26-06-15,98.66
29-06-15,99.51
30-06-15,98.9
1/7/2015,100
2/7/2015,99.74
6/7/2015,100.25
7/7/2015,99.11
8/7/2015,97.13
9/7/2015,97.71
10/7/2015,96.29
13-07-15,94.96
14-07-15,96.25
15-07-15,96.35
16-07-15,97.15
17-07-15,96.17
20-07-15,97
21-07-15,95.98
22-07-15,97.05
23-07-15,98.62
24-07-15,99.36
27-07-15,98.14
28-07-15,97.64
29-07-15,96.96
30-07-15,97.88
31-07-15,97.44
3/8/2015,96.29
4/8/2015,95.83
5/8/2015,96.28
6/8/2015,96.35
7/8/2015,96.85
10/8/2015,96.55
11/8/2015,97.8
12/8/2015,97.44
13-08-15,97.58
14-08-15,96.44
17-08-15,95.63
18-08-15,94.88
19-08-15,96.18
20-08-15,94.87
21-08-15,97.84
24-08-15,97
25-08-15,98.74
26-08-15,96.44
27-08-15,96.83
28-08-15,97.02
31-08-15,96.55
1/9/2015,97.8
2/9/2015,96.13
3/9/2015,96.13
4/9/2015,96.39
8/9/2015,96.78
9/9/2015,98.23
10/9/2015,97.51
11/9/2015,97.95
14-09-15,97.35
15-09-15,97.71
16-09-15,98.04
17-09-15,98.02
18-09-15,100.68
21-09-15,100.11
22-09-15,99.28
23-09-15,98.99
24-09-15,98.46
25-09-15,98.66
28-09-15,96.48
29-09-15,95.93
30-09-15,96.22
1/10/2015,96.29
2/10/2015,96.52
5/10/2015,96.31
6/10/2015,95.54
7/10/2015,95.32
8/10/2015,94.73
9/10/2015,95.3
12/10/2015,95.59
13-10-15,95.06
14-10-15,94.3
15-10-15,94.63
16-10-15,95.22
19-10-15,96.17
20-10-15,96.08
21-10-15,96.87
22-10-15,97.18
23-10-15,96.64
26-10-15,95.79
27-10-15,97.29
28-10-15,95.44
29-10-15,95.07
30-10-15,95.76
2/11/2015,96.17
3/11/2015,95.65
4/11/2015,96.68
5/11/2015,95.84
6/11/2015,96.49
9/11/2015,97.65
10/11/2015,98.43
11/11/2015,98.78
12/11/2015,99.07
13-11-15,97.86
16-11-15,97.5
17-11-15,97.49
18-11-15,97.32
19-11-15,97.58
20-11-15,97.09
23-11-15,96.1
24-11-15,96.04
25-11-15,97.33
27-11-15,98.21
30-11-15,99.17
1/12/2015,99.86
2/12/2015,99.42
3/12/2015,99.14
4/12/2015,99.8
7/12/2015,99.35
8/12/2015,98.92
9/12/2015,99.39
10/12/2015,98.81
11/12/2015,98.28
14-12-15,99.37
15-12-15,99.27
16-12-15,100.66
17-12-15,100.76
18-12-15,101.1
21-12-15,99.76
22-12-15,97.13
23-12-15,92.87
24-12-15,91.21
28-12-15,95.15
29-12-15,97.33
30-12-15,96.25
31-12-15,95.02
4/1/2016,93.47
5/1/2016,96.04
6/1/2016,96.01
7/1/2016,94.85
8/1/2016,96.78
11/1/2016,95.43
12/1/2016,95.25
13-01-16,97.41
14-01-16,96.97
15-01-16,98.19
19-01-16,98.69
20-01-16,97.84
21-01-16,97.05
22-01-16,97.9
25-01-16,97.2
26-01-16,97.38
27-01-16,97.29
28-01-16,97.59
29-01-16,95.96
1/2/2016,97.48
2/2/2016,98.53
3/2/2016,98.78
4/2/2016,99.79
5/2/2016,101.17
8/2/2016,101.9
9/2/2016,101.77
10/2/2016,102.95
11/2/2016,102.76
12/2/2016,103.24
16-02-16,103.38
17-02-16,102.82
18-02-16,103.66
19-02-16,104.82
22-02-16,104.49
23-02-16,103.84
24-02-16,102.54
25-02-16,110.87
26-02-16,112.59
29-02-16,112.18
1/3/2016,111.64
2/3/2016,112.94
3/3/2016,112.62
4/3/2016,112.25
7/3/2016,112.11
8/3/2016,112.08
9/3/2016,112.4
10/3/2016,112.85
11/3/2016,113.31
14-03-16,112.93
15-03-16,113.22
16-03-16,113.85
17-03-16,112.11
18-03-16,109.97
21-03-16,111.06
22-03-16,110.94
23-03-16,112.53
24-03-16,113.3
28-03-16,113.91
29-03-16,114.47
30-03-16,114.28
31-03-16,114.4
1/4/2016,114.23
4/4/2016,114.16
5/4/2016,114.45
6/4/2016,113.72
7/4/2016,113.39
8/4/2016,116.2
11/4/2016,116.42
12/4/2016,116.53
13-04-16,116.58
14-04-16,117.2
15-04-16,116.08
18-04-16,116.26
19-04-16,116.93
20-04-16,117.84
21-04-16,117.5
22-04-16,116.66
25-04-16,117.69
26-04-16,117.72
27-04-16,118.8
28-04-16,118.57
29-04-16,118.75
2/5/2016,120.07
3/5/2016,119.43
4/5/2016,118.14
5/5/2016,117.58
6/5/2016,119.2
9/5/2016,118.4
10/5/2016,115.66
11/5/2016,115.48
12/5/2016,116.69
13-05-16,117.44
16-05-16,115.12
17-05-16,116.62
18-05-16,115.18
19-05-16,117.5
20-05-16,115.78
23-05-16,117.84
24-05-16,118.4
25-05-16,119.2
26-05-16,120.43
27-05-16,120.87
31-05-16,122.38
1/6/2016,123.78
2/6/2016,124.61
3/6/2016,123.95
6/6/2016,121.47
7/6/2016,120.66
8/6/2016,115.4
9/6/2016,116.05
10/6/2016,117.01
13-06-16,117.54
14-06-16,116.73
15-06-16,117.93
16-06-16,119.18
17-06-16,118.64
20-06-16,117.17
21-06-16,116.53
22-06-16,117.67
23-06-16,116.9
24-06-16,117.06
27-06-16,118.37
28-06-16,117.06
29-06-16,117.19
30-06-16,118.85
1/7/2016,118.48
5/7/2016,116.69
6/7/2016,117.18
7/7/2016,117.15
8/7/2016,118.42
11/7/2016,119.64
12/7/2016,119.98
13-07-16,121.55
14-07-16,122.9
15-07-16,123.43
18-07-16,123.52
19-07-16,123.16
20-07-16,124.08
21-07-16,123.81
22-07-16,123.82
25-07-16,124.19
26-07-16,123.29
27-07-16,123.17
28-07-16,123.97
29-07-16,125.83
1/8/2016,125.68
2/8/2016,127.02
3/8/2016,127.57
4/8/2016,127.38
5/8/2016,127.52
8/8/2016,128.14
9/8/2016,127.96
10/8/2016,127.56
11/8/2016,127.61
12/8/2016,126.89
15-08-16,127.51
16-08-16,127.78
17-08-16,128.85
18-08-16,128.86
19-08-16,128.55
22-08-16,125.79
23-08-16,125.5
24-08-16,127.46
25-08-16,127.71
26-08-16,128.3
29-08-16,127.92
30-08-16,126.49
31-08-16,128.2
1/9/2016,128.4
2/9/2016,129.33
6/9/2016,129.28
7/9/2016,130.58
8/9/2016,130.83
9/9/2016,131.6
12/9/2016,129.14
13-09-16,130.12
14-09-16,128.83
15-09-16,129.64
16-09-16,127.69
19-09-16,126.21
20-09-16,125.29
21-09-16,122.56
22-09-16,122.81
23-09-16,123.95
26-09-16,123.26
27-09-16,123.79
28-09-16,123.25
29-09-16,122.06
30-09-16,121.98
3/10/2016,121.17
4/10/2016,121.35
5/10/2016,122
6/10/2016,121.9
7/10/2016,122.11
10/10/2016,122.79
11/10/2016,122.36
12/10/2016,122.99
13-10-16,122.51
14-10-16,122.25
17-10-16,122.47
18-10-16,122.27
19-10-16,123.42
20-10-16,122.63
21-10-16,120.62
24-10-16,121.21
25-10-16,119.44
26-10-16,116.3
27-10-16,118.5
28-10-16,119.49
31-10-16,120.34
1/11/2016,120.4
2/11/2016,120.76
3/11/2016,120.63
4/11/2016,120.92
7/11/2016,121.31
8/11/2016,122
9/11/2016,122.25
10/11/2016,122.82
11/11/2016,123.93
14-11-16,123.61
15-11-16,123.8
16-11-16,126.5
17-11-16,126.06
18-11-16,127.18
21-11-16,128.26
22-11-16,127.4
23-11-16,121.71
25-11-16,119.48
28-11-16,119.42
29-11-16,117.65
30-11-16,118.01
1/12/2016,117.7
2/12/2016,117.52
5/12/2016,118.3
6/12/2016,119.21
7/12/2016,118.29
8/12/2016,118.31
9/12/2016,118.8
12/12/2016,119.38
13-12-16,119.52
14-12-16,118.52
15-12-16,117.94
16-12-16,117.1
19-12-16,117.13
20-12-16,115.01
21-12-16,115.42
22-12-16,115.19
23-12-16,114.87
27-12-16,115.43
28-12-16,114.44
29-12-16,115.42
30-12-16,115.36
3/1/2017,115.66
4/1/2017,115.4
5/1/2017,115.83
6/1/2017,117.25
9/1/2017,116.92
10/1/2017,116.17
11/1/2017,114.58
12/1/2017,115.95
13-01-17,114.73
17-01-17,115.18
18-01-17,116.14
19-01-17,115.28
20-01-17,115.21
23-01-17,116.45
24-01-17,116.93
25-01-17,117.36
26-01-17,117.17
27-01-17,116.53
30-01-17,116.88
31-01-17,115.18
1/2/2017,114.79
2/2/2017,115.36
3/2/2017,114.64
6/2/2017,113.5
7/2/2017,113.41
8/2/2017,113.92
9/2/2017,113.45
10/2/2017,114.71
13-02-17,113.68
14-02-17,114.71
15-02-17,115.41
16-02-17,114.09
17-02-17,112.41
21-02-17,111.25
22-02-17,111.26
23-02-17,110.57
24-02-17,113.93
27-02-17,113.57
28-02-17,112.72
1/3/2017,112.11
2/3/2017,112.08
3/3/2017,112.1
6/3/2017,112.57
7/3/2017,112.25
8/3/2017,112.39
9/3/2017,111.72
10/3/2017,111.04
13-03-17,112.82
14-03-17,114.11
15-03-17,114.98
16-03-17,114.51
17-03-17,114.22
20-03-17,117.86
21-03-17,118.32
22-03-17,119.21
23-03-17,119.45
24-03-17,120
27-03-17,119.5
28-03-17,119.69
29-03-17,120.14
30-03-17,120.66
31-03-17,121.82
3/4/2017,120.68
4/4/2017,119.27
5/4/2017,118.47
6/4/2017,118.24
7/4/2017,119.29
10/4/2017,119.25
11/4/2017,119.92
12/4/2017,120.45
13-04-17,121.26
17-04-17,121.74
18-04-17,122.68
19-04-17,122.84
20-04-17,122.36
21-04-17,123.24
24-04-17,122.99
25-04-17,123.33
26-04-17,123.18
27-04-17,123.72
28-04-17,123.14
1/5/2017,123.07
2/5/2017,122.68
3/5/2017,122.79
4/5/2017,121.72
5/5/2017,119.62
8/5/2017,119.48
9/5/2017,119.7
10/5/2017,120.76
11/5/2017,120.43
12/5/2017,120.25
15-05-17,120.88
16-05-17,122.1
17-05-17,121.5
18-05-17,122.75
19-05-17,122.71
22-05-17,122.18
23-05-17,122.26
24-05-17,121.38
25-05-17,121.05
26-05-17,121.79
30-05-17,121.88
31-05-17,122.86
1/6/2017,123.02
2/6/2017,122.57
5/6/2017,122.42
6/6/2017,123.22
7/6/2017,124.24
8/6/2017,124.45
9/6/2017,124.59
12/6/2017,124.67
13-06-17,124.48
14-06-17,125.82
15-06-17,125.54
16-06-17,125.81
19-06-17,126.48
20-06-17,126.7
21-06-17,127.8
22-06-17,128.04
23-06-17,127.85
26-06-17,128.27
27-06-17,128.65
28-06-17,126.99
29-06-17,127.65
30-06-17,129.05
3/7/2017,128.23
5/7/2017,127.9
6/7/2017,128.03
7/7/2017,128.07
10/7/2017,130.41
11/7/2017,130.15
12/7/2017,129.96
13-07-17,129.98
14-07-17,131.2
17-07-17,131.26
18-07-17,130.76
19-07-17,131.35
20-07-17,132.3
21-07-17,132.64
24-07-17,133.27
25-07-17,133.41
26-07-17,134.23
27-07-17,141.7
28-07-17,140.84
31-07-17,140.87
1/8/2017,139.93
2/8/2017,141.15
3/8/2017,141.23
4/8/2017,142.62
7/8/2017,143.45
8/8/2017,143.96
9/8/2017,144.24
10/8/2017,144.36
11/8/2017,144.52
14-08-17,144.21
15-08-17,145.36
16-08-17,146.28
17-08-17,147.29
18-08-17,146.41
21-08-17,147.01
22-08-17,148.15
23-08-17,148.19
24-08-17,147.82
25-08-17,149.5
28-08-17,149.78
29-08-17,149.86
30-08-17,149.93
31-08-17,150.89
1/9/2017,152.39
5/9/2017,153.74
6/9/2017,152.79
7/9/2017,153.13
8/9/2017,153.16
11/9/2017,152.5
12/9/2017,153.07
13-09-17,153.09
14-09-17,156.27
15-09-17,155.52
18-09-17,154.91
19-09-17,156.58
20-09-17,155.04
21-09-17,155.28
22-09-17,155.26
25-09-17,153.96
26-09-17,153.89
27-09-17,154.21
28-09-17,153.92
29-09-17,151.85
2/10/2017,159.07
3/10/2017,156.51
4/10/2017,156.95
5/10/2017,155.85
6/10/2017,155.14
9/10/2017,154.04
10/10/2017,156.59
11/10/2017,154.72
12/10/2017,153.82
13-10-17,154.97
16-10-17,154.92
17-10-17,154.92
18-10-17,156.62
19-10-17,157.3
20-10-17,157.26
23-10-17,157.62
24-10-17,158.9
25-10-17,157.89
26-10-17,157.76
27-10-17,158.36
30-10-17,159.64
31-10-17,158.81
1/11/2017,158.41
2/11/2017,158.82
3/11/2017,159.67
6/11/2017,159.38
7/11/2017,159.53
8/11/2017,159.97
9/11/2017,159.81
10/11/2017,159.1
13-11-17,158.22
14-11-17,159.9
15-11-17,159.71
16-11-17,161.53
17-11-17,156.33
20-11-17,157
21-11-17,157
22-11-17,156.92
24-11-17,156.68
27-11-17,157.43
28-11-17,159.88
29-11-17,159.03
30-11-17,158.91
1/12/2017,156.26
4/12/2017,153.35
5/12/2017,154.05
6/12/2017,157.49
7/12/2017,156.68
8/12/2017,156.96
11/12/2017,156.86
12/12/2017,157.21
13-12-17,158.8
14-12-17,159.6
15-12-17,160.12
18-12-17,160.58
19-12-17,163.15
20-12-17,163.91
21-12-17,165.37
22-12-17,165.01
26-12-17,165.4
27-12-17,165.77
28-12-17,166.5
29-12-17,166.3
2/1/2018,163.34
3/1/2018,163.88
4/1/2018,163.55
5/1/2018,164.01
8/1/2018,165.39
9/1/2018,166.23
10/1/2018,166.91
11/1/2018,166.37
12/1/2018,168.1
16-01-18,168.65
17-01-18,170.07
18-01-18,170.77
19-01-18,170.1
22-01-18,167
23-01-18,165.59
24-01-18,167.37
25-01-18,168.11
26-01-18,167.32
29-01-18,168.09
30-01-18,166.72
31-01-18,166.93
1/2/2018,168.3
2/2/2018,169.05
5/2/2018,169.11
6/2/2018,168.96
7/2/2018,171.34
8/2/2018,170.43
9/2/2018,171.97
12/2/2018,172.87
13-02-18,170.65
14-02-18,172.99
15-02-18,173.48
16-02-18,172.91
20-02-18,173.15
21-02-18,173.25
22-02-18,172.23
23-02-18,173.55
26-02-18,173.14
27-02-18,174.06
28-02-18,174.2
1/3/2018,173.39
2/3/2018,172.17
5/3/2018,171.85
6/3/2018,171.42
7/3/2018,171.29
8/3/2018,172.67
9/3/2018,173.1
12/3/2018,172.12
13-03-18,173.22
14-03-18,172.49
15-03-18,173.7
16-03-18,174.05
19-03-18,173.93
20-03-18,173.54
21-03-18,173.51
22-03-18,173.39
23-03-18,173.57
26-03-18,173.68
27-03-18,174.98
28-03-18,174.57
29-03-18,176.12
2/4/2018,176.21
3/4/2018,176.81
4/4/2018,176.12
5/4/2018,175.66
6/4/2018,178.36
9/4/2018,177.77
10/4/2018,172.48
11/4/2018,171.14
12/4/2018,171.9
13-04-18,169.38
16-04-18,163.85
17-04-18,165.18
18-04-18,165.71
19-04-18,158.97
20-04-18,160.8
23-04-18,163.9
24-04-18,162.4
25-04-18,159.99
26-04-18,160.78
27-04-18,157.79
30-04-18,157.16
1/5/2018,158.64
2/5/2018,160.66
3/5/2018,163.06
4/5/2018,163.58
7/5/2018,160.66
8/5/2018,157.74
9/5/2018,155.7
10/5/2018,148.27
11/5/2018,151.03
14-05-18,151.2
15-05-18,152.38
16-05-18,154.44
17-05-18,157.24
18-05-18,157.74
21-05-18,158.22
22-05-18,158.24
23-05-18,161.61
24-05-18,162.36
25-05-18,159.01
29-05-18,159.38
30-05-18,158.66
31-05-18,157.04
1/6/2018,154.98
4/6/2018,158.01
5/6/2018,157.48
6/6/2018,158.41
7/6/2018,156.38
8/6/2018,157.72
11/6/2018,160.4
12/6/2018,161.73
13-06-18,163.95
14-06-18,161.25
15-06-18,161.23
18-06-18,162.77
19-06-18,163.34
20-06-18,161.62
21-06-18,161.73
22-06-18,161.63
25-06-18,162.55
26-06-18,161.81
27-06-18,159.53
28-06-18,158.77
29-06-18,158.99
2/7/2018,157.32
3/7/2018,155.94
5/7/2018,158.9
6/7/2018,158.3
9/7/2018,167.44
10/7/2018,163.44
11/7/2018,160.68
12/7/2018,160.08
13-07-18,165.03
16-07-18,165
17-07-18,164.77
18-07-18,164.24
19-07-18,165.07
20-07-18,165.39
23-07-18,164.72
24-07-18,163.06
25-07-18,162.87
26-07-18,161.31
27-07-18,160.98
30-07-18,161.48
31-07-18,159.45
1/8/2018,161.62
2/8/2018,162.39
3/8/2018,163.21
6/8/2018,160.62
7/8/2018,161.82
8/8/2018,160.01
9/8/2018,159.16
10/8/2018,160.22
13-08-18,159.48
14-08-18,162.38
15-08-18,169.48
16-08-18,168.91
17-08-18,166.49
20-08-18,166.73
21-08-18,166.58
22-08-18,167.05
23-08-18,166.46
24-08-18,166.28
27-08-18,164.97
28-08-18,162.56
29-08-18,160.53
30-08-18,164.55
31-08-18,159.81
4/9/2018,160.91
5/9/2018,157.42
6/9/2018,156.32
7/9/2018,156.69
10/9/2018,156.87
11/9/2018,156.48
12/9/2018,157.32
13-09-18,159.42
14-09-18,159.94
17-09-18,160.62
18-09-18,158.62
19-09-18,159.12
20-09-18,158.51
21-09-18,158.78
24-09-18,159.75
25-09-18,157.93
26-09-18,157.41
27-09-18,157.97
28-09-18,158.75
1/10/2018,157.94
2/10/2018,158.89
3/10/2018,156.14
4/10/2018,157.48
5/10/2018,158.64
8/10/2018,157.54
9/10/2018,156.92
10/10/2018,155.41
11/10/2018,156.21
12/10/2018,156.72
15-10-18,156.04
16-10-18,158.92
17-10-18,159.3
18-10-18,158.68
19-10-18,158.14
22-10-18,160.6
23-10-18,159.88
24-10-18,161.73
25-10-18,161.15
26-10-18,161.68
29-10-18,161.04
30-10-18,160.55
31-10-18,159.05
1/11/2018,159.38
2/11/2018,160.48
5/11/2018,161.64
6/11/2018,163.11
7/11/2018,162.8
8/11/2018,162.23
9/11/2018,161.72
12/11/2018,163.24
13-11-18,163.74
14-11-18,163.9
15-11-18,165.07
16-11-18,164.62
19-11-18,164.74
20-11-18,162.4
21-11-18,160.84
23-11-18,158.14
26-11-18,157.77
27-11-18,159.18
28-11-18,160.79
29-11-18,165.3
30-11-18,163.31
3/12/2018,166.41
4/12/2018,165.76
6/12/2018,166.53
7/12/2018,167.29
10/12/2018,166.67
11/12/2018,165.18
12/12/2018,164.66
13-12-18,165.8
14-12-18,166.57
17-12-18,167.77
18-12-18,169.83
19-12-18,168.37
20-12-18,162.97
21-12-18,163.82
24-12-18,163.67
26-12-18,164.07
27-12-18,166.77
28-12-18,166.81
31-12-18,167.49
