date,price
23-05-14,132.29
27-05-14,131.96
28-05-14,131.66
29-05-14,130.94
30-05-14,134.51
2/6/2014,134.26
3/6/2014,133.05
4/6/2014,134.32
5/6/2014,137.37
6/6/2014,137.13
9/6/2014,136.13
10/6/2014,135.59
11/6/2014,128.46
12/6/2014,130.99
13-06-14,131.81
16-06-14,130.37
17-06-14,131.66
18-06-14,132.29
19-06-14,131.96
20-06-14,134.07
23-06-14,134.75
24-06-14,133.68
25-06-14,134.28
26-06-14,130.11
27-06-14,131.32
30-06-14,129.47
1/7/2014,131.97
2/7/2014,132.25
3/7/2014,133.46
7/7/2014,132.59
8/7/2014,131.85
9/7/2014,133.82
10/7/2014,131.44
11/7/2014,132.87
14-07-14,134.65
15-07-14,135.77
16-07-14,132.87
17-07-14,131.97
18-07-14,132.25
21-07-14,133.26
22-07-14,132.59
23-07-14,131.85
24-07-14,133.82
25-07-14,131.44
28-07-14,131.87
29-07-14,133.6
30-07-14,133.56
31-07-14,137.4
1/8/2014,138
4/8/2014,137.4
5/8/2014,132
6/8/2014,137.8
7/8/2014,136.6
8/8/2014,132.4
11/8/2014,133.9
12/8/2014,135.3
13-08-14,137.55
14-08-14,132.87
15-08-14,133
18-08-14,139
19-08-14,132.03
20-08-14,131.97
21-08-14,132.57
22-08-14,132.57
25-08-14,132.57
26-08-14,137.55
27-08-14,133.82
28-08-14,131.44
29-08-14,132.87
2/9/2014,138.94
3/9/2014,139.87
4/9/2014,133.9
5/9/2014,135.3
8/9/2014,137.55
9/9/2014,133.82
10/9/2014,131.44
11/9/2014,132.87
12/9/2014,135.55
15-09-14,131.32
16-09-14,129.47
17-09-14,136.72
18-09-14,130.4
19-09-14,132.87
22-09-14,133.77
23-09-14,139.77
24-09-14,133.03
25-09-14,132.57
26-09-14,134.55
29-09-14,133.82
30-09-14,135.44
1/10/2014,132.87
2/10/2014,138.94
3/10/2014,139.87
6/10/2014,133.9
7/10/2014,135.3
8/10/2014,137.55
9/10/2014,132.57
10/10/2014,137.55
13-10-14,133.82
14-10-14,131.44
15-10-14,132.87
16-10-14,138.94
17-10-14,139.87
20-10-14,133.95
21-10-14,132.88
22-10-14,131.35
23-10-14,137.99
24-10-14,130.66
27-10-14,132.33
28-10-14,139.87
29-10-14,133.9
30-10-14,135.3
31-10-14,137.55
3/11/2014,133.82
4/11/2014,131.44
5/11/2014,134.07
6/11/2014,134.75
7/11/2014,133.68
10/11/2014,134.28
11/11/2014,130.11
12/11/2014,131.32
13-11-14,139.47
14-11-14,139.73
17-11-14,130.85
18-11-14,137.4
19-11-14,138.94
20-11-14,139.87
21-11-14,135.22
24-11-14,139.99
25-11-14,131.44
26-11-14,130.44
28-11-14,129.3
1/12/2014,131.17
2/12/2014,131.85
3/12/2014,133.82
4/12/2014,131.44
5/12/2014,132.87
8/12/2014,133
9/12/2014,133.56
10/12/2014,133.82
11/12/2014,131.44
12/12/2014,132.87
15-12-14,134.65
16-12-14,135.77
17-12-14,13.55
18-12-14,133.55
19-12-14,132.11
22-12-14,133.56
23-12-14,137.4
24-12-14,138.94
26-12-14,139.87
29-12-14,141.25
30-12-14,133.56
31-12-14,132.77
2/1/2015,120
5/1/2015,119.74
6/1/2015,120.3
7/1/2015,120.86
8/1/2015,121.93
9/1/2015,122.14
12/1/2015,121.87
13-01-15,121.07
14-01-15,120.99
15-01-15,119.98
16-01-15,120.59
20-01-15,120.33
21-01-15,120.33
22-01-15,120.61
23-01-15,121.88
26-01-15,121.26
27-01-15,121.49
28-01-15,122.71
29-01-15,123
30-01-15,122.4
2/2/2015,121.13
3/2/2015,121.15
4/2/2015,121.67
5/2/2015,121.19
6/2/2015,121.29
9/2/2015,122.71
10/2/2015,123.35
11/2/2015,124.09
12/2/2015,123.45
13-02-15,123.69
17-02-15,124.33
18-02-15,128.46
19-02-15,130.99
20-02-15,131.81
23-02-15,130.37
24-02-15,131.66
25-02-15,132.29
26-02-15,131.96
27-02-15,126.72
2/3/2015,127.85
3/3/2015,127.95
4/3/2015,121.69
5/3/2015,122.29
6/3/2015,121.86
9/3/2015,122.7
10/3/2015,122.71
11/3/2015,121.56
12/3/2015,121.73
13-03-15,121.62
16-03-15,124.02
17-03-15,123.94
18-03-15,124.63
19-03-15,113.5
20-03-15,120.84
23-03-15,121.32
24-03-15,123.73
25-03-15,124.83
26-03-15,124.73
27-03-15,125.54
30-03-15,123.91
31-03-15,125.91
1/4/2015,122.83
2/4/2015,125.95
6/4/2015,124.83
7/4/2015,124.73
8/4/2015,125.54
9/4/2015,123.91
10/4/2015,125.91
13-04-15,122.83
14-04-15,125.95
15-04-15,124.7
16-04-15,120.84
17-04-15,121.32
20-04-15,123.73
21-04-15,124.83
22-04-15,124.73
23-04-15,125.54
24-04-15,123.91
27-04-15,125.91
28-04-15,122.83
29-04-15,125.95
30-04-15,124.83
1/5/2015,124.73
4/5/2015,125.54
5/5/2015,123.91
6/5/2015,125.91
7/5/2015,122.83
8/5/2015,125.95
11/5/2015,124.7
12/5/2015,124.88
13-05-15,126.66
14-05-15,126.15
15-05-15,126.85
18-05-15,127.02
19-05-15,127.1
20-05-15,126.9
21-05-15,123.85
22-05-15,122.69
26-05-15,124.04
27-05-15,123.84
28-05-15,123.26
29-05-15,120.84
1/6/2015,121.32
2/6/2015,123.73
3/6/2015,124.83
4/6/2015,124.73
5/6/2015,125.54
8/6/2015,123.91
9/6/2015,125.91
10/6/2015,122.83
11/6/2015,125.95
12/6/2015,124.7
15-06-15,124.88
16-06-15,126.66
17-06-15,126.15
18-06-15,126.85
19-06-15,127.02
22-06-15,127.1
23-06-15,126.9
24-06-15,123.85
25-06-15,125.75
26-06-15,125.32
29-06-15,126.59
30-06-15,126.8
1/7/2015,130.13
2/7/2015,129.55
6/7/2015,129.1
7/7/2015,125.85
8/7/2015,123.91
9/7/2015,126.1
10/7/2015,127.18
13-07-15,124.83
14-07-15,124.73
15-07-15,143.45
16-07-15,145.53
17-07-15,133.16
20-07-15,145.5
21-07-15,148.57
22-07-15,148.28
23-07-15,147.94
24-07-15,146.01
27-07-15,147.9
28-07-15,145.28
29-07-15,142.04
30-07-15,141.22
31-07-15,141.25
3/8/2015,141.71
4/8/2015,142.52
5/8/2015,142.74
6/8/2015,142.82
7/8/2015,139.48
10/8/2015,141.24
11/8/2015,141.29
12/8/2015,143.15
13-08-15,144
14-08-15,149.95
17-08-15,149.76
18-08-15,141.78
19-08-15,145.14
20-08-15,145.29
21-08-15,145.54
24-08-15,143.45
25-08-15,145.53
26-08-15,143.96
27-08-15,144.16
28-08-15,143.82
31-08-15,141.29
1/9/2015,142.25
2/9/2015,140.1
3/9/2015,140.87
4/9/2015,145.27
8/9/2015,142.55
9/9/2015,140.41
10/9/2015,140.87
11/9/2015,142.34
14-09-15,146.97
15-09-15,143.35
16-09-15,148.31
17-09-15,147.92
18-09-15,149.19
21-09-15,142.55
22-09-15,143.1
23-09-15,143.87
24-09-15,142.34
25-09-15,146.97
28-09-15,145.18
29-09-15,143.04
30-09-15,144.34
1/10/2015,143.16
2/10/2015,146.49
5/10/2015,143.58
6/10/2015,148.51
7/10/2015,148.05
8/10/2015,148.67
9/10/2015,143.66
12/10/2015,141.22
13-10-15,139.65
14-10-15,141.78
15-10-15,145.14
16-10-15,145.9
19-10-15,136.8
20-10-15,140.11
21-10-15,145.54
22-10-15,149.9
23-10-15,147.16
26-10-15,146.49
27-10-15,150.58
28-10-15,148.51
29-10-15,148.85
30-10-15,148.67
2/11/2015,145.27
3/11/2015,142.55
4/11/2015,140.1
5/11/2015,140.87
6/11/2015,142.34
9/11/2015,146.97
10/11/2015,145.18
11/11/2015,141.04
12/11/2015,141.22
13-11-15,140.25
16-11-15,141.71
17-11-15,142.52
18-11-15,142.74
19-11-15,142.82
20-11-15,139.48
23-11-15,144.14
24-11-15,140.85
25-11-15,142.81
27-11-15,145.52
30-11-15,150.15
1/12/2015,144.71
2/12/2015,142.34
3/12/2015,146.97
4/12/2015,145.18
7/12/2015,142.84
8/12/2015,146.92
9/12/2015,148.49
10/12/2015,147.38
11/12/2015,148.26
14-12-15,139.71
15-12-15,141.22
16-12-15,141.25
17-12-15,141.71
18-12-15,142.52
21-12-15,142.74
22-12-15,142.82
23-12-15,139.48
24-12-15,140.14
28-12-15,141.11
29-12-15,143.11
30-12-15,148.22
31-12-15,143.66
4/1/2016,150
5/1/2016,151
6/1/2016,151.62
7/1/2016,150.98
8/1/2016,149.67
11/1/2016,150.43
12/1/2016,149
13-01-16,147.53
14-01-16,147.78
15-01-16,150.96
19-01-16,152.17
20-01-16,152.8
21-01-16,151.34
22-01-16,153.52
25-01-16,151.62
26-01-16,150.98
27-01-16,150.43
28-01-16,150.96
29-01-16,152.17
1/2/2016,152.8
2/2/2016,151.34
3/2/2016,153.52
4/2/2016,153.48
5/2/2016,153.36
8/2/2016,153.53
9/2/2016,154.25
10/2/2016,153.82
11/2/2016,154.8
12/2/2016,155.45
16-02-16,155.37
17-02-16,156.35
18-02-16,155.87
19-02-16,155.29
22-02-16,155.86
23-02-16,156.06
24-02-16,155.89
25-02-16,157.22
26-02-16,155.85
29-02-16,157.49
1/3/2016,153.53
2/3/2016,154.08
3/3/2016,154.18
4/3/2016,156.14
7/3/2016,157.78
8/3/2016,157.75
9/3/2016,159.76
10/3/2016,150.06
11/3/2016,150.36
14-03-16,153.87
15-03-16,157.41
16-03-16,156.83
17-03-16,150.73
18-03-16,146.83
21-03-16,157.17
22-03-16,156.15
23-03-16,156.23
24-03-16,157.74
28-03-16,157.92
29-03-16,142.19
30-03-16,148.26
31-03-16,147.93
1/4/2016,150.75
4/4/2016,153.31
5/4/2016,153.8
6/4/2016,152.29
7/4/2016,150
8/4/2016,153.07
11/4/2016,154.94
12/4/2016,155.86
13-04-16,156.82
14-04-16,153.3
15-04-16,153.92
18-04-16,152.45
19-04-16,156.23
20-04-16,155.79
21-04-16,154.85
22-04-16,154.54
25-04-16,154.69
26-04-16,154.11
27-04-16,154.03
28-04-16,154.44
29-04-16,153.32
2/5/2016,151.12
3/5/2016,151.65
4/5/2016,152.71
5/5/2016,154.38
6/5/2016,154.17
9/5/2016,154.64
10/5/2016,154.3
11/5/2016,154.44
12/5/2016,155.34
13-05-16,155.12
16-05-16,155.11
17-05-16,155.36
18-05-16,155.81
19-05-16,155.12
20-05-16,155.16
23-05-16,154.93
24-05-16,154.91
25-05-16,154.02
26-05-16,154.84
27-05-16,151.95
31-05-16,153.15
1/6/2016,153.03
2/6/2016,153.69
3/6/2016,158.76
6/6/2016,158.12
7/6/2016,160.16
8/6/2016,160.23
9/6/2016,158.48
10/6/2016,157.15
13-06-16,156.27
14-06-16,157.55
15-06-16,155.16
16-06-16,156.41
17-06-16,156.39
20-06-16,151.17
21-06-16,153.67
22-06-16,150.03
23-06-16,150.52
24-06-16,152.79
27-06-16,151.6
28-06-16,150.9
29-06-16,156.45
30-06-16,158.89
1/7/2016,161.25
5/7/2016,162.83
6/7/2016,163.1
7/7/2016,159.72
8/7/2016,158.31
11/7/2016,157.47
12/7/2016,157.65
13-07-16,158.9
14-07-16,158.94
15-07-16,157.41
18-07-16,158.17
19-07-16,156.75
20-07-16,151.6
21-07-16,150.92
22-07-16,159.54
25-07-16,159.93
26-07-16,158.45
27-07-16,154.82
28-07-16,152.11
29-07-16,154.72
1/8/2016,156.06
2/8/2016,152.32
3/8/2016,153.18
4/8/2016,152.25
5/8/2016,154.14
8/8/2016,154.54
9/8/2016,155
10/8/2016,150.47
11/8/2016,151.79
12/8/2016,153.15
15-08-16,153.33
16-08-16,153.69
17-08-16,153.94
18-08-16,157.61
19-08-16,157.37
22-08-16,158.06
23-08-16,158.73
24-08-16,159.3
25-08-16,159.44
26-08-16,159.33
29-08-16,158.77
30-08-16,159.86
31-08-16,160.4
1/9/2016,160.61
2/9/2016,160.5
6/9/2016,160.85
7/9/2016,160.72
8/9/2016,159.92
9/9/2016,158.99
12/9/2016,156.32
13-09-16,154.3
14-09-16,153.71
15-09-16,153.06
16-09-16,152.42
19-09-16,152.95
20-09-16,152.21
21-09-16,153.48
22-09-16,153.6
23-09-16,153.53
26-09-16,154.25
27-09-16,153.82
28-09-16,154.8
29-09-16,155.45
30-09-16,155.37
3/10/2016,156.5
4/10/2016,155.87
5/10/2016,155.29
6/10/2016,154.94
7/10/2016,155.29
10/10/2016,156.69
11/10/2016,155.36
12/10/2016,156.26
13-10-16,155.89
14-10-16,157.52
17-10-16,155.85
18-10-16,157.49
19-10-16,152.61
20-10-16,150.52
21-10-16,151.79
24-10-16,151.26
25-10-16,157.21
26-10-16,158.41
27-10-16,159.37
28-10-16,161.99
31-10-16,158.45
1/11/2016,152.89
2/11/2016,155.23
3/11/2016,154.87
4/11/2016,156.98
7/11/2016,157.16
8/11/2016,156.04
9/11/2016,156.31
10/11/2016,154.91
11/11/2016,151.03
14-11-16,150.34
15-11-16,151.99
16-11-16,155.92
17-11-16,151.88
18-11-16,151.4
21-11-16,153.17
22-11-16,153.33
23-11-16,153.68
25-11-16,152.74
28-11-16,159.71
29-11-16,150.06
30-11-16,150.36
1/12/2016,153.87
2/12/2016,154.72
5/12/2016,150.95
6/12/2016,153.05
7/12/2016,159.89
8/12/2016,152.03
9/12/2016,155.65
12/12/2016,149.05
13-12-16,154.72
14-12-16,154.75
15-12-16,152.71
16-12-16,153.22
19-12-16,154.56
20-12-16,155.21
21-12-16,158.15
22-12-16,155.74
23-12-16,156.73
27-12-16,158.76
28-12-16,157.76
29-12-16,158.18
30-12-16,156.71
3/1/2017,160
4/1/2017,163.63
5/1/2017,163.35
6/1/2017,161.5
9/1/2017,162.07
10/1/2017,162.08
11/1/2017,162.05
12/1/2017,161.01
13-01-17,161.13
17-01-17,160.11
18-01-17,159.73
19-01-17,159.76
20-01-17,162.91
23-01-17,162.83
24-01-17,160.97
25-01-17,161.66
26-01-17,161.54
27-01-17,161.87
30-01-17,161.86
31-01-17,163.81
1/2/2017,164.27
2/2/2017,163.7
3/2/2017,164.24
6/2/2017,163.01
7/2/2017,163.67
8/2/2017,164.14
9/2/2017,164.07
10/2/2017,162.06
13-02-17,160.81
14-02-17,161.66
15-02-17,161.5
16-02-17,161.84
17-02-17,161.59
21-02-17,164.09
22-02-17,164.34
23-02-17,163.99
24-02-17,163.42
27-02-17,163.23
28-02-17,161.45
1/3/2017,160.65
2/3/2017,168.8
3/3/2017,163.56
6/3/2017,161.29
7/3/2017,161.9
8/3/2017,163.67
9/3/2017,162.55
10/3/2017,163.02
13-03-17,161.49
14-03-17,163.63
15-03-17,163.35
16-03-17,164.09
17-03-17,160.81
20-03-17,161.41
21-03-17,160.52
22-03-17,161.81
23-03-17,162.19
24-03-17,164.81
27-03-17,161.66
28-03-17,161.5
29-03-17,160.29
30-03-17,162.37
31-03-17,162.66
3/4/2017,166.45
4/4/2017,166.33
5/4/2017,166.18
6/4/2017,161.81
7/4/2017,163.7
10/4/2017,165.94
11/4/2017,164.95
12/4/2017,164.67
13-04-17,158.38
17-04-17,156.49
18-04-17,162.66
19-04-17,169.45
20-04-17,166.33
21-04-17,165.18
24-04-17,162.83
25-04-17,163.1
26-04-17,163.45
27-04-17,162.19
28-04-17,162.39
1/5/2017,163.58
2/5/2017,161.42
3/5/2017,168.29
4/5/2017,161.09
5/5/2017,163.67
8/5/2017,166.8
9/5/2017,167.12
10/5/2017,168.87
11/5/2017,160.61
12/5/2017,160.56
15-05-17,160.85
16-05-17,160.72
17-05-17,159.92
18-05-17,161.81
19-05-17,160.89
22-05-17,161.66
23-05-17,162.83
24-05-17,163.71
25-05-17,163.45
26-05-17,162.19
30-05-17,162.39
31-05-17,163.58
1/6/2017,161.42
2/6/2017,163.63
5/6/2017,166.35
6/6/2017,166.42
7/6/2017,167.27
8/6/2017,168.97
9/6/2017,168.03
12/6/2017,169.31
13-06-17,159.57
14-06-17,161.08
15-06-17,161.53
16-06-17,161.59
19-06-17,160.13
20-06-17,160.21
21-06-17,159.57
22-06-17,161.53
23-06-17,164.4
26-06-17,163.24
27-06-17,161.51
28-06-17,161.28
29-06-17,162.12
30-06-17,162.94
3/7/2017,166.77
5/7/2017,163.2
6/7/2017,164.14
7/7/2017,161.94
10/7/2017,160.35
11/7/2017,160.24
12/7/2017,159.39
13-07-17,166.78
14-07-17,159.98
17-07-17,162.2
18-07-17,164.93
19-07-17,164.52
20-07-17,160.81
21-07-17,161.66
24-07-17,161.5
25-07-17,161.84
26-07-17,162.55
27-07-17,163.52
28-07-17,161.49
31-07-17,163.63
1/8/2017,163.35
2/8/2017,164.59
3/8/2017,164.34
4/8/2017,163.99
7/8/2017,163.42
8/8/2017,163.23
9/8/2017,161.45
10/8/2017,160.65
11/8/2017,162.37
14-08-17,163.28
15-08-17,162.19
16-08-17,163.43
17-08-17,163.99
18-08-17,163.42
21-08-17,163.23
22-08-17,161.05
23-08-17,160.65
24-08-17,162.37
25-08-17,163.28
28-08-17,165.5
29-08-17,160.29
30-08-17,165.59
31-08-17,161.41
1/9/2017,164.52
5/9/2017,166.55
6/9/2017,167.7
7/9/2017,167.4
8/9/2017,167.86
11/9/2017,168.29
12/9/2017,167.88
13-09-17,169.04
14-09-17,168.73
15-09-17,168.41
18-09-17,167.96
19-09-17,167.75
20-09-17,168.02
21-09-17,167.94
22-09-17,167.36
25-09-17,167.57
26-09-17,167.47
27-09-17,167.97
28-09-17,167.57
29-09-17,166.15
2/10/2017,166.35
3/10/2017,167.22
4/10/2017,167.56
5/10/2017,166.5
6/10/2017,166.12
9/10/2017,164.86
10/10/2017,160.4
11/10/2017,160.61
12/10/2017,160.5
13-10-17,160.85
16-10-17,160.72
17-10-17,159.92
18-10-17,158.99
19-10-17,158.76
20-10-17,158.12
23-10-17,160.16
24-10-17,160.23
25-10-17,159.72
26-10-17,158.31
27-10-17,157.47
30-10-17,157.65
31-10-17,158.9
1/11/2017,164.1
2/11/2017,161.1
3/11/2017,165.1
6/11/2017,162.62
7/11/2017,163.16
8/11/2017,164.46
9/11/2017,164.47
10/11/2017,164.59
13-11-17,165.47
14-11-17,164.11
15-11-17,164.39
16-11-17,163.89
17-11-17,164.97
20-11-17,164.35
21-11-17,164.19
22-11-17,164.18
24-11-17,162.24
27-11-17,163.45
28-11-17,164.57
29-11-17,163.98
30-11-17,164.08
1/12/2017,163.73
4/12/2017,156.49
5/12/2017,162.66
6/12/2017,166.45
7/12/2017,166.33
8/12/2017,165.18
11/12/2017,160.46
12/12/2017,163.36
13-12-17,163.67
14-12-17,160.97
15-12-17,164.91
18-12-17,162.52
19-12-17,163.39
20-12-17,163.7
21-12-17,163.7
22-12-17,165.94
26-12-17,161.84
27-12-17,161.29
28-12-17,162.76
29-12-17,160.68
2/1/2018,157.7
3/1/2018,161.88
4/1/2018,162.01
5/1/2018,166
8/1/2018,163.2
9/1/2018,164.14
10/1/2018,161.94
11/1/2018,150
12/1/2018,152.87
16-01-18,152.71
17-01-18,152.67
18-01-18,154.18
19-01-18,154.06
22-01-18,153.84
23-01-18,153.15
24-01-18,153.94
25-01-18,152.23
26-01-18,153.51
29-01-18,151.43
30-01-18,152.67
31-01-18,155.26
1/2/2018,157.6
2/2/2018,157.58
5/2/2018,158.25
6/2/2018,157.73
7/2/2018,155.99
8/2/2018,156.77
9/2/2018,155.29
12/2/2018,156.69
13-02-18,156.32
14-02-18,154.3
15-02-18,153.71
16-02-18,153.06
20-02-18,152.42
21-02-18,152.95
22-02-18,152.21
23-02-18,151
26-02-18,160.04
27-02-18,163.47
28-02-18,161.71
1/3/2018,158.48
2/3/2018,158.02
5/3/2018,163.93
6/3/2018,163.98
7/3/2018,161.96
8/3/2018,162.09
9/3/2018,156.21
12/3/2018,157.98
13-03-18,158.06
14-03-18,155.64
15-03-18,153.47
16-03-18,150.7
19-03-18,151.69
20-03-18,150.74
21-03-18,150.69
22-03-18,152.67
23-03-18,152.35
26-03-18,151.79
27-03-18,152.17
28-03-18,152.7
29-03-18,153.15
2/4/2018,152.53
3/4/2018,151.19
4/4/2018,150.45
5/4/2018,150.78
6/4/2018,161.54
9/4/2018,161.87
10/4/2018,161.86
11/4/2018,163.81
12/4/2018,164.27
13-04-18,163.7
16-04-18,164.24
17-04-18,163.01
18-04-18,163.67
19-04-18,164.14
20-04-18,164.07
23-04-18,162.06
24-04-18,163.25
25-04-18,163.95
26-04-18,164.96
27-04-18,163.24
30-04-18,163.83
1/5/2018,164.95
2/5/2018,161.35
3/5/2018,163.59
4/5/2018,159.68
7/5/2018,160.02
8/5/2018,157.61
9/5/2018,158.6
10/5/2018,160.79
11/5/2018,158.7
14-05-18,161.54
15-05-18,159.3
16-05-18,160.51
17-05-18,164.37
18-05-18,164.34
21-05-18,161.41
22-05-18,163.2
23-05-18,164.14
24-05-18,161.94
25-05-18,160.35
29-05-18,160.24
30-05-18,159.39
31-05-18,156.8
1/6/2018,159.98
4/6/2018,162.2
5/6/2018,164.93
6/6/2018,164.52
7/6/2018,163.7
8/6/2018,165.94
11/6/2018,164.15
12/6/2018,164.67
13-06-18,158.38
14-06-18,156.49
15-06-18,162.66
18-06-18,166.45
19-06-18,166.33
20-06-18,165.18
21-06-18,162.83
22-06-18,163.1
25-06-18,163.45
26-06-18,162.19
27-06-18,162.39
28-06-18,163.58
29-06-18,161.42
2/7/2018,161.29
3/7/2018,161.09
5/7/2018,163.67
6/7/2018,166.8
9/7/2018,167.12
10/7/2018,168.87
11/7/2018,159.72
12/7/2018,161.86
13-07-18,160.02
16-07-18,161.84
17-07-18,161.29
18-07-18,162.76
19-07-18,160.68
20-07-18,157.7
23-07-18,159.39
24-07-18,161.23
25-07-18,161.71
26-07-18,161.75
27-07-18,161.16
30-07-18,162.66
31-07-18,162.71
1/8/2018,160.46
2/8/2018,163.46
3/8/2018,163.67
6/8/2018,160.97
7/8/2018,164.91
8/8/2018,162.52
9/8/2018,163.39
10/8/2018,164.67
13-08-18,158.38
14-08-18,154.96
15-08-18,153.84
16-08-18,154.95
17-08-18,153.94
20-08-18,155.93
21-08-18,156.51
22-08-18,151.43
23-08-18,157.77
24-08-18,156.12
27-08-18,157.34
28-08-18,158.24
29-08-18,153.18
30-08-18,154.36
31-08-18,153.84
4/9/2018,150.73
5/9/2018,147.82
6/9/2018,149.15
7/9/2018,155.72
10/9/2018,150.95
11/9/2018,152.99
12/9/2018,157.07
13-09-18,155.4
14-09-18,157.82
17-09-18,158.03
18-09-18,156.64
19-09-18,159.5
20-09-18,157.55
21-09-18,154.63
24-09-18,158.2
25-09-18,159
26-09-18,154.94
27-09-18,150.84
28-09-18,159.04
1/10/2018,150.86
2/10/2018,151.09
3/10/2018,159.39
4/10/2018,158.97
5/10/2018,150.38
8/10/2018,153.69
9/10/2018,150.78
10/10/2018,150.29
11/10/2018,151.59
12/10/2018,155.43
15-10-18,155.67
16-10-18,153.56
17-10-18,158.33
18-10-18,154.77
19-10-18,153.43
22-10-18,159.77
23-10-18,155.69
24-10-18,152.71
25-10-18,157.07
26-10-18,155.4
29-10-18,157.82
30-10-18,152.03
31-10-18,156.64
1/11/2018,159.5
2/11/2018,157.55
5/11/2018,154.63
6/11/2018,158.2
7/11/2018,157.72
8/11/2018,152.2
9/11/2018,153.3
12/11/2018,152.55
13-11-18,150.5
14-11-18,152
15-11-18,152.2
16-11-18,153.3
19-11-18,157.55
20-11-18,157.47
21-11-18,157.65
23-11-18,153.45
26-11-18,153.94
27-11-18,152.53
28-11-18,153.51
29-11-18,151.43
30-11-18,155.67
3/12/2018,155.66
4/12/2018,157.86
6/12/2018,157.95
7/12/2018,147.82
10/12/2018,149.15
11/12/2018,155.2
12/12/2018,155.52
13-12-18,158.67
14-12-18,158.18
17-12-18,153.72
18-12-18,154.34
19-12-18,155.14
20-12-18,151.56
21-12-18,152.13
24-12-18,152.56
26-12-18,151.89
27-12-18,150.09
28-12-18,150.9
31-12-18,151.89
